season,episode_general,episode_season,pitch,Sequence,Badidea,OpenInvestment,OpenEquity,OpenValue,Offer,OfSharksWhoBid,OfSharksWhoWon,SharksBidding,SharksWinning,RefusedSharks,RefusedInvestment,RefusedEquity,InvestOffered,EquityOffered,ValueOffered,offertoopen,AcceptedInvestment,AcceptedEquity,AcceptedValue,Finaltoopen,Accepted,Offeredandrejected,Licensing,Business,Duration,CurrentSales,CumulativeSales,ProjectedSales,PatentStatus,BulkOrders,TeamSize,Education,PastExperience,TimeDevoted,Endorsement,MoreThan1SharkBid,PatentStatus_v2,female,mixed_team,OpenInvestment_mio,OpenValue_mio,RefusedInvestment_mio,InvestOffered_mio,CurrentSales_mio,CumulativeSales_mio,ProjectedSales_mio,ValueOffered_mio,AcceptedInvestment_mio,AcceptedValue_mio,equity_diff,patent1,patent2,patent3,best_offertoopen,best_accepted_equity,best_accepted_value,best_accepted_value_mio,best_accepted_invest
6,98,5,396,1,0,100000,0.2,500000,0,0,0,,,,,,,,,,,,,,0,0,0,Jungle JumpaRoo,12,388800,388800,,Patent filed (any kind),1,2,0,0,1,0,0,0.5,0,1,0.1,0.5,,,0.3888,0.3888,,,,,,0,1,0,,,,,
6,98,5,397,2,0,100000,0.2,500000,1,1,0,Kevin O,,Kevin O,100000,0.5,100000,0.5,200000,0.4,,,,,0,1,0,The Caddy Girls,,148000,,,No patent effort,1,1,2,0,1,0,0,0,1,0,0.1,0.5,0.1,0.1,0.148,,,0.2,,,,1,0,0,0.40000001,0.5,200000,0.2,0.1
6,98,5,398,3,0,600000,0.05,12000000,1,2,2,"Robert, Robert & Mark",Robert & Mark,Robert,600000,0.15,1200000,0.2,6000000,0.5,1200000,0.2,6000000,0.5,1,0,0,The Red Dress Boutique,48,8000000,9630000,13500000,No patent effort,0,2,2,0,1,0,1,0,0,1,0.60000002,12,0.60000002,1.2,8,9.6300001,13.5,6,1.2,6,0.15000001,1,0,0,0.5,0.2,6000000,6,1.2
6,98,5,399,4,0,300000,0.05,6000000,1,1,1,Daymond,Daymond,,300000,0.25,300000,0.2,1500000,0.25,300000,0.2,1500000,0.25,1,0,1,SunStaches,36,5700000,,6400000,No patent effort,1,3,0,0,1,0,0,0,0,0,0.30000001,6,0.30000001,0.30000001,5.6999998,,6.4000001,1.5,0.30000001,1.5,0.15000001,1,0,0,0.25,0.2,1500000,1.5,0.30000001
6,99,6,400,1,0,500000,0.35,1428571.429,0,0,0,,,,,,,,,,,,,,0,0,0,Oilerie USA,,3100000,,,No patent effort,0,1,0,0,1,0,0,0,0,0,0.5,1.4285715,,,3.0999999,,,,,,,1,0,0,,,,,
6,99,6,401,2,0,400000,0.1,4000000,1,3,1,"Robert, Kevin O, Barbara",Kevin O,"Robert, Barbara",500000,0.5,400000,0.3,1333333.333,0.333333333,400000,0.33,1212121.212,0.303030303,1,0,0,Honeyfund,120,987000,,,No patent effort,0,2,0,0,1,0,1,0,0,1,0.40000001,4,0.5,0.40000001,0.98699999,,,1.3333334,0.40000001,1.2121212,0.23,1,0,0,0.30303031,0.33000001,1212121.3,1.2121212,0.40000001
6,99,6,402,3,0,250000,0.1,2500000,0,0,0,,,,,,,,,,,,,,0,0,0,EmergenSee,,,185000,,,0,2,0,1,1,0,0,,0,0,0.25,2.5,,,,0.185,,,,,,,,,,,,,
6,99,6,403,4,0,200000,0.1,2000000,1,5,1,"Kevin O, Barbara, Mark, Lori & Robert",Mark,"Barbrara, Kevin O, Lori & Robert",200000,0.2,1000000,0.33,3030303.03,1.515151515,1000000,0.33,3030303.03,1.515151515,1,0,0,BeatBox Beverages,14,120000,235000,,No patent effort,0,3,0,0,1,0,1,0,0,1,0.2,2,0.2,1,0.12,0.235,,3.030303,1,3.030303,0.23,1,0,0,1.5151515,0.33000001,3030303,3.030303,1
6,100,7,404,1,0,500000,0.05,10000000,1,2,1,"Kevin O, Daymond",Daymond,Kevin O,500000,0.15,500000,0.2,2500000,0.25,500000,0.2,2500000,0.25,1,0,0,Titin,,1000000,,13000000,,0,1,2,0,1,0,1,,0,0,0.5,10,0.5,0.5,1,,13,2.5,0.5,2.5,0.15000001,,,,0.25,0.2,2500000,2.5,0.5
6,100,7,405,2,0,400000,0.15,2666666.667,0,0,0,,,,,,,,,,,,,,0,0,0,Beardbrand,17,600000,800000,1200000,No patent effort,0,1,0,0,1,0,0,0,0,0,0.40000001,2.6666667,,,0.60000002,0.80000001,1.2,,,,,1,0,0,,,,,
6,100,7,406,3,0,1500000,0.05,30000000,1,4,0,"Kevin O & Lori, Robert, Daymond",,"Kevin O & Lori, Robert, Daymond",1500000,0.3,1500000,0.25,6000000,0.2,,,,,0,1,1,SingTrix,6,1200000,1200000,7000000,,0,2,0,1,1,0,1,,0,0,1.5,30,1.5,1.5,1.2,1.2,7,6,,,,,,,0.2,0.25,6000000,6,1.5
6,100,7,407,4,0,60000,0.1,600000,1,1,1,Daymond,Daymond,,,,75000,0.25,300000,0.5,75000,0.25,300000,0.5,1,0,0,Myself Belts,120,205000,,,Patent filed (any kind),0,2,0,0,1,0,0,0.5,1,0,0.059999999,0.60000002,,0.075000003,0.205,,,0.30000001,0.075000003,0.30000001,0.15000001,0,1,0,0.5,0.25,300000,0.30000001,0.075000003
6,101,8,408,1,0,100000,0.2,500000,1,2,1,"Daymond, Robert",,Daymond,100000,0.4,100000,0.33,303030.303,0.606060606,125000,0.25,500000,1,1,0,0,The Natural Grip,12,178000,178000,400000,Patent filed (any kind),0,1,0,0,1,0,1,0.5,1,0,0.1,0.5,0.1,0.1,0.178,0.178,0.40000001,0.30303031,0.125,0.5,0.050000001,0,1,0,1,0.25,500000,0.5,0.125
6,101,8,409,2,0,75000,0.15,500000,0,0,0,,,,,,,,,,,,,,0,0,0,Priority One Canine,18,,150000,,No patent effort,0,2,0,0,1,0,0,0,0,1,0.075000003,0.5,,,,0.15000001,,,,,,1,0,0,,,,,
6,101,8,410,3,0,200000,0.29,689655.1724,0,0,0,,,,,,,,,,,,,,0,0,0,Man-Pack,,76000,,145000,Patent obtained,0,1,0,0,1,0,0,1,0,0,0.2,0.68965518,,,0.075999998,,0.145,,,,,0,0,1,,,,,
6,101,8,411,4,0,150000,0.1,1500000,1,3,2,"Kevin O & Mark, Daymond",Kevin O & Mark,Daymond,200000,0.25,150000,0.2,750000,0.5,150000,0.2,750000,0.5,1,0,0,Bottle Breacher,12,500000,500000,840000,No patent effort,0,2,0,0,1,0,1,0,0,0,0.15000001,1.5,0.2,0.15000001,0.5,0.5,0.83999997,0.75,0.15000001,0.75,0.1,1,0,0,0.5,0.2,750000,0.75,0.15000001
6,102,9,412,1,0,100000,0.1,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,Storm Stoppers,120,200000,5500000,,No patent effort,0,1,0,0,1,0,0,0,0,0,0.1,1,,,0.2,5.5,,,,,,1,0,0,,,,,
6,102,9,413,2,0,200000,0.1,2000000,1,2,1,"Robert, Barbara",Barbara,Robert,200000,0.1,200000,0.1,2000000,1,200000,0.1,2000000,1,1,0,0,Pipsnacks,30,200000,,440000,No patent effort,1,2,0,0,1,0,1,0,0,1,0.2,2,0.2,0.2,0.2,,0.44,2,0.2,2,0,1,0,0,1,0.1,2000000,2,0.2
6,102,9,414,3,0,350000,0.05,7000000,1,2,1,"Kevin O, Lori",Lori,Kevin O,350000,0.1,350000,0.1,3500000,0.5,350000,0.1,3500000,0.5,1,0,0,Squatty Potty,36,2000000,5700000,7000000,Patent obtained,0,2,0,0,1,1,1,1,0,1,0.34999999,7,0.34999999,0.34999999,2,5.6999998,7,3.5,0.34999999,3.5,0.050000001,0,0,1,0.5,0.1,3500000,3.5,0.34999999
6,102,9,415,4,0,125000,0.2,625000,1,1,1,Lori,Lori,,,,125000,0.25,500000,0.8,125000,0.25,500000,0.8,1,0,0,Heidi Ho,,140000,245000,,No patent effort,1,1,0,0,1,0,0,0,1,0,0.125,0.625,,0.125,0.14,0.245,,0.5,0.125,0.5,0.050000001,1,0,0,0.80000001,0.25,500000,0.5,0.125
6,103,10,416,1,0,100000,0.05,2000000,1,3,2,"Lori & Nick, Daymond",Lori & Nick,Daymond,100000,0.2,100000,0.2,500000,0.25,100000,0.2,500000,0.25,1,0,0,Kitchen Safe,11,,300000,,Patent filed (any kind),0,2,0,0,1,0,1,0.5,0,0,0.1,2,0.1,0.1,,0.30000001,,0.5,0.1,0.5,0.15000001,0,1,0,0.25,0.2,500000,0.5,0.1
6,103,10,417,2,0,100000,0.15,666666.6667,0,0,0,,,,,,,,,,,,,,0,0,0,Off the Cob,13,45000,45000,1100000,No patent effort,1,1,0,0,1,0,0,0,0,0,0.1,0.66666669,,,0.045000002,0.045000002,1.1,,,,,1,0,0,,,,,
6,103,10,418,3,0,100000,0.2,500000,1,1,1,Daymond,Daymond,,,,100000,0.33,303030.303,0.606060606,100000,0.33,303030.303,0.606060606,1,0,0,Magic Cook,12,150000,150000,,No patent effort,1,1,0,0,1,0,0,0,1,0,0.1,0.5,,0.1,0.15000001,0.15000001,,0.30303031,0.1,0.30303031,0.13,1,0,0,0.60606062,0.33000001,303030.31,0.30303031,0.1
6,103,10,419,4,0,160000,0.2,800000,1,1,1,Lori,Lori,,,,160000,0.35,457142.8571,0.571428571,160000,0.35,457142.8571,0.571428571,1,0,0,Earth Log,48,50000,200000,,Patent filed (any kind),1,1,0,0,,0,0,0.5,0,0,0.16,0.80000001,,0.16,0.050000001,0.2,,0.45714286,0.16,0.45714286,0.15000001,0,1,0,0.5714286,0.34999999,457142.84,0.45714283,0.16
6,104,11,420,1,0,500000,0.3,1666666.667,1,2,1,"Daymond, Lori",Lori,,,,500000,0.33,1515151.515,0.909090909,500000,0.33,1515151.515,0.909090909,1,0,0,Biaggi,24,,2500000,,No patent effort,1,1,0,1,1,0,1,0,0,0,0.5,1.6666666,,0.5,,2.5,,1.5151515,0.5,1.5151515,0.029999999,1,0,0,0.90909094,0.33000001,1515151.5,1.5151515,0.5
6,104,11,421,2,0,125000,0.2,625000,0,0,0,,,,,,,,,,,,,,0,0,0,Soaps Washes and Grooming Essentials,12,54500,54500,,No patent effort,0,1,0,0,0,0,0,0,1,0,0.125,0.625,,,0.054499999,0.054499999,,,,,,1,0,0,,,,,
6,104,11,422,3,0,500000,0.2,2500000,1,1,1,Mark,Mark,,,,500000,0.3,1666666.667,0.666666667,500000,0.3,1666666.667,0.666666667,1,0,0,Gameday Couture,,1000000,,1500000,No patent effort,0,2,0,0,1,0,0,0,0,1,0.5,2.5,,0.5,1,,1.5,1.6666666,0.5,1.6666666,0.1,1,0,0,0.66666669,0.30000001,1666666.6,1.6666666,0.5
6,104,11,423,4,0,2500000,0.1,25000000,1,1,1,Kevin O,Kevin O,,,,2500000,0.1,25000000,1,2500000,0.1,25000000,1,1,0,1,Zipz,16,,650000,,Patent filed (any kind),1,1,0,0,1,0,0,0.5,0,0,2.5,25,,2.5,,0.64999998,,25,2.5,25,0,0,1,0,1,0.1,25000000,25,2.5
6,105,12,424,1,0,150000,0.1,1500000,1,3,2,"Robert & Lori, Barbara",Robert & Lori,Barbara ,150000,0.2,150000,0.15,1000000,0.666666667,150000,0.15,1000000,0.666666667,1,0,0,The Mensch on a Bench,,,,930000,No patent effort,1,1,0,0,0,0,1,0,0,0,0.15000001,1.5,0.15000001,0.15000001,,,0.93000001,1,0.15000001,1,0.050000001,1,0,0,0.66666669,0.15000001,1000000,1,0.15000001
6,105,12,425,2,0,75000,0.2,375000,0,0,0,,,,,,,,,,,,,,0,0,0,Eve Drop,,,4500,,No patent effort,1,1,0,0,0,0,0,0,0,0,0.075000003,0.375,,,,0.0045,,,,,,1,0,0,,,,,
6,105,12,426,3,0,20000,0.2,100000,1,2,2,Mark & Barbara,Mark & Barbara,,,,25000,0.25,100000,1,25000,0.25,100000,1,1,0,0,QFlex,,,20000,,Patent filed (any kind),0,2,0,0,0,0,1,0.5,1,0,0.02,0.1,,0.025,,0.02,,0.1,0.025,0.1,0.050000001,0,1,0,1,0.25,100000,0.1,0.025
6,105,12,427,4,0,50000,0.1,500000,1,1,1,Barbara,Barbara,,,,100000,0.49,204081.6327,0.408163265,100000,0.49,204081.6327,0.408163265,1,0,0,Hoppy Paws,3,0,0,,Patent filed (any kind),0,1,0,1,1,0,0,0.5,1,0,0.050000001,0.5,,0.1,0,0,,0.20408164,0.1,0.20408164,0.38999999,0,1,0,0.40816328,0.49000001,204081.63,0.20408162,0.1
6,106,13,428,1,0,500000,0.05,10000000,1,1,1,Mark,Mark,Mark,30000000,1,30000000,1,30000000,3,,,,,0,1,0,Coffee Meets Bagel,17,270000,,10000000,No patent effort,0,3,4,0,1,0,0,0,1,0,0.5,10,30,30,0.27000001,,10,30,,,,1,0,0,3,1,30000000,30,30
6,106,13,429,2,0,100000,0.2,500000,0,0,0,,,,,,,,,,,,,,0,0,0,SkinnyShirt,36,200000,500000,,Patent filed (any kind),0,2,0,0,1,0,0,0.5,1,0,0.1,0.5,,,0.2,0.5,,,,,,0,1,0,,,,,
6,106,13,430,3,0,200000,0.1,2000000,1,3,1,"Robert, Barbara & Robert & Lori",Robert,Barbara & Robert & Lori,250000,0.2,250000,0.12,2083333.333,1.041666667,250000,0.12,2083333.333,1.041666667,1,0,0,Doorman,,,,,No patent effort,0,1,0,0,1,0,1,0,0,0,0.2,2,0.25,0.25,,,,2.0833333,0.25,2.0833333,0.02,1,0,0,1.0416666,0.12,2083333.4,2.0833335,0.25
6,106,13,431,4,0,275000,0.11,2500000,1,3,1,"Barbara, Kevin O, Lori",Lori,"Barbara, Kevin O",275000,0.51,275000,0.25,1100000,0.44,275000,0.25,1100000,0.44,1,0,0,Bantam Bagels,12,,200000,,No patent effort,0,2,3,0,1,0,1,0,0,1,0.27500001,2.5,0.27500001,0.27500001,,0.2,,1.1,0.27500001,1.1,0.14,1,0,0,0.44,0.25,1100000,1.1,0.27500001
6,107,14,432,1,0,150000,0.2,750000,1,2,1,"Robert, Barbara",Barbara,Robert,150000,0.4,150000,0.4,375000,0.5,150000,0.2,750000,1,1,0,0,Scratch & Grain Baking Co,14,,52000,,No patent effort,1,2,0,0,1,0,1,0,1,0,0.15000001,0.75,0.15000001,0.15000001,,0.052000001,,0.375,0.15000001,0.75,0,1,0,0,1,0.2,750000,0.75,0.15000001
6,107,14,433,2,0,75000,0.15,500000,1,1,1,Lori,Lori,,,,75000,0.3333,225022.5023,0.450045005,75000,0.3333,225022.5023,0.450045005,1,0,0,Bottle Bright,36,110000,,,,0,2,0,0,1,0,0,,0,0,0.075000003,0.5,,0.075000003,0.11,,,0.22502251,0.075000003,0.22502251,0.1833,,,,0.45004502,0.33329999,225022.5,0.22502249,0.075000003
6,107,14,434,3,1,50000,0.1,500000,0,0,0,,,,,,,,,,,,,,0,0,,Vestpakz,16,,20000,,,1,2,0,0,,1,0,,0,0,0.050000001,0.5,,,,0.02,,,,,,,,,,,,,
6,107,14,435,4,0,100000,0.3,333333.3333,1,1,1,Mark,Mark,,,,200000,1,200000,0.6,200000,1,200000,0.6,1,0,0,Evrewares,36,50000,600000,,Patent obtained,,2,0,0,,0,0,1,1,0,0.1,0.33333334,,0.2,0.050000001,0.60000002,,0.2,0.2,0.2,0.69999999,0,0,1,0.60000002,1,200000,0.2,0.2
6,108,15,436,1,0,250000,0.08,3125000,1,5,1,"Robert, Lori, Daymond, Kevin O, Mark",Robert,"Lori, Kevin O, Mark, Daymond",750000,0.2,350000,0.1,3500000,1.12,350000,0.1,3500000,1.12,1,0,0,Lumio,12,1000000,1000000,225000,,,1,0,0,1,0,1,,0,0,0.25,3.125,0.75,0.34999999,1,1,0.22499999,3.5,0.34999999,3.5,0.02,,,,1.12,0.1,3500000,3.5,0.34999999
6,108,15,437,2,0,100000,0.1,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,Napwell,,,,,,0,2,4,0,,0,0,,0,0,0.1,1,,,,,,,,,,,,,,,,,
6,108,15,438,3,0,100000,0.2,500000,1,1,1,Daymond,Daymond,,,,100000,0.35,285714.2857,0.571428571,100000,0.35,285714.2857,0.571428571,1,0,0,TurboPup,12,7000,11000,,,1,1,0,0,,0,0,,1,0,0.1,0.5,,0.1,0.007,0.011,,0.2857143,0.1,0.2857143,0.15000001,,,,0.5714286,0.34999999,285714.28,0.28571427,0.1
6,108,15,439,4,0,360000,0.06,6000000,1,1,0,Daymond,,Daymond,360000,0.33,360000,0.25,1440000,0.24,,,,,0,1,0,Bello Verde,,2000000,,4000000,No patent effort,0,1,0,0,1,1,0,0,0,0,0.36000001,6,0.36000001,0.36000001,2,,4,1.4400001,,,,1,0,0,0.23999999,0.25,1440000,1.4400001,0.36000001
6,109,16,440,1,0,200000,0.2,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,Victoria's Kitchen,,215000,705000,,No patent effort,1,2,0,0,1,0,0,0,0,1,0.2,1,,,0.215,0.70499998,,,,,,1,0,0,,,,,
6,109,16,441,2,0,300000,0.1,3000000,1,3,1,"Kevin O, Robert & Lori",Kevin O,Robert & Lori,300000,0.3,300000,0.3,1000000,0.333333333,300000,0.1,3000000,1,1,0,1,GreenBox,,1007000,,,Patent obtained,1,2,0,0,1,0,1,1,0,1,0.30000001,3,0.30000001,0.30000001,1.007,,,1,0.30000001,3,0,0,0,1,1,0.1,3000000,3,0.30000001
6,109,16,442,3,1,50000,0.05,1000000,1,1,0,Kevin O,,Kevin O ,50000,0.5,50000,0.5,100000,0.1,,,,,0,1,0,Tycoon Real Estate,,,,,No patent effort,0,1,0,0,,0,0,0,0,0,0.050000001,1,0.050000001,0.050000001,,,,0.1,,,,1,0,0,0.1,0.5,100000,0.1,0.050000001
6,109,16,443,4,0,300000,0.075,4000000,1,3,1,"Mark, Lori, Kevin O",Lori,"Kevin O, Mark",300000,0.2,300000,0.1,3000000,0.75,300000,0.1,3000000,0.75,1,0,0,PhoneSoap,5.5,537000,537000,,Patent filed (any kind),1,2,,0,1,0,1,0.5,0,0,0.30000001,4,0.30000001,0.30000001,0.537,0.537,,3,0.30000001,3,0.025,0,1,0,0.75,0.1,3000000,3,0.30000001
6,110,17,444,1,0,150000,0.1,1500000,1,4,2,"Mark & Barbara, Kevin O, Lori",Mark & Barbara,Kevin O,150000,0.333,150000,0.2,750000,0.5,150000,0.2,750000,0.5,1,0,0,Fresh Patch,,,1000000,,Patent obtained,0,1,0,0,1,0,1,1,0,1,0.15000001,1.5,0.15000001,0.15000001,,1,,0.75,0.15000001,0.75,0.1,0,0,1,0.5,0.2,750000,0.75,0.15000001
6,110,17,445,2,0,75000,0.2,375000,0,0,0,,,,,,,,,,,,,,0,0,0,Balm Chicky Balm Balm,,,17000,,Patent obtained,1,2,0,0,1,0,0,1,1,0,0.075000003,0.375,,,,0.017000001,,,,,,0,0,1,,,,,
6,110,17,446,3,0,110000,0.15,733333.3333,1,2,1,"Kevin O, Robert",Robert,Kevin O,110000,0.2,110000,0.1,1100000,1.5,110000,0.1,1100000,1.5,1,0,1,Drain Strain,,0,0,,Patent obtained,0,1,0,1,0,0,1,1,0,0,0.11,0.73333335,0.11,0.11,0,0,,1.1,0.11,1.1,-0.050000001,0,0,1,1.5,0.1,1100000,1.1,0.11
6,110,17,447,4,0,250000,0.1,2500000,0,0,0,,,,,,,,,,,,,,0,0,0,BedJet,,1100000,1100000,,,1,1,2,0,1,0,0,,0,0,0.25,2.5,,,1.1,1.1,,,,,,,,,,,,,
6,111,18,448,1,0,750000,0.05,15000000,1,3,0,Kevin O & Robert & Lori,,"Kevin O & Robert & Lori, Robert",750000,0.15,750000,0.15,5000000,0.333333333,,,,,0,1,0,Himalayan Dog Chew,36,5600000,,8000000,No patent effort,1,3,0,0,1,0,1,0,0,0,0.75,15,0.75,0.75,5.5999999,,8,5,,,,1,0,0,0.33333334,0.15000001,5000000,5,0.75
6,111,18,449,2,0,125000,0.2,625000,0,0,0,,,,,,,,,,,,,,0,0,0,The Lip Bar,24,,107000,,No patent effort,0,2,0,0,,0,0,0,1,0,0.125,0.625,,,,0.107,,,,,,1,0,0,,,,,
6,111,18,450,3,0,50000,0.15,333333.3333,1,2,1,"Lori, Daymond",Daymond,Lori,50000,0.4,50000,0.35,142857.1429,0.428571429,50000,0.35,142857.1429,0.428571429,1,0,1,BeverageBoy,6,10500,10500,,No patent effort,0,1,0,0,,0,1,0,0,0,0.050000001,0.33333334,0.050000001,0.050000001,0.0105,0.0105,,0.14285715,0.050000001,0.14285715,0.2,1,0,0,0.42857143,0.34999999,142857.14,0.14285713,0.050000001
6,111,18,451,4,0,75000,0.2,375000,1,3,1,"Lori, Daymond, Mark",Lori,"Daymond, Mark",100000,0.3,100000,0.25,400000,1.066666667,75000,0.25,300000,0.8,1,0,1,FunBites,36,150000,400000,,Patent obtained,1,1,2,0,1,0,1,1,1,0,0.075000003,0.375,0.1,0.1,0.15000001,0.40000001,,0.40000001,0.075000003,0.30000001,0.050000001,0,0,1,0.80000001,0.25,300000,0.30000001,0.075000003
6,112,19,452,1,0,300000,0.1,3000000,0,0,0,,,,,,,,,,,,,,0,0,0,Sseko Designs,60,1100000,3000000,1900000,No patent effort,0,2,2,0,1,0,0,0,0,1,0.30000001,3,,,1.1,3,1.9,,,,,1,0,0,,,,,
6,112,19,453,2,0,60000,0.15,400000,1,2,1,"Robert, Kevin O",Robert,Kevin O,60000,0.5,60000,0.25,240000,0.6,60000,0.25,240000,0.6,1,0,0,Gold Rush Nugget Bucket,17,,290000,,Patent obtained,0,1,0,0,1,0,1,1,0,0,0.059999999,0.40000001,0.059999999,0.059999999,,0.28999999,,0.23999999,0.059999999,0.23999999,0.1,0,0,1,0.60000002,0.25,240000,0.23999999,0.059999999
6,112,19,454,3,0,80000,0.2,400000,1,3,1,"Robert, Kevin O, Barbara",Barbara,"Kevin O, Robert",80000,0.3,80000,0.25,320000,0.8,80000,0.25,320000,0.8,1,0,0,BoobyPack,12,160000,160000,,,0,1,2,0,1,0,1,,1,0,0.079999998,0.40000001,0.079999998,0.079999998,0.16,0.16,,0.31999999,0.079999998,0.31999999,0.050000001,,,,0.80000001,0.25,320000,0.31999999,0.079999998
6,112,19,455,4,0,250000,0.05,5000000,1,3,0,"Robert, Lori & Kevin O",,"Robert, Lori & Kevin O",250000,0.15,250000,0.07,3571428.571,0.714285714,,,,,0,1,0,Lumi,60,1000000,,2500000,,1,1,0,0,1,0,1,,1,0,0.25,5,0.25,0.25,1,,2.5,3.5714285,,,,,,,0.71428573,0.07,3571428.5,3.5714285,0.25
6,113,20,456,1,0,200000,0.1,2000000,1,5,1,"Kevin O, Lori, Daymond, Mark, Robert",Mark,"Kevin O, Lori, Robert, Daymond",300000,0.2,200000,0.15,1333333.333,0.666666667,200000,0.15,1333333.333,0.666666667,1,0,0,LuminAid,,1000000,,,Patent filed (any kind),1,2,3,0,1,0,1,0.5,1,0,0.2,2,0.30000001,0.2,1,,,1.3333334,0.2,1.3333334,0.050000001,0,1,0,0.66666669,0.15000001,1333333.4,1.3333334,0.2
6,113,20,457,2,0,110000,0.15,733333.3333,0,0,0,,,,,,,,,,,,,,0,0,0,Taaluma,10,60000,60000,,No patent effort,0,2,2,0,1,0,0,0,0,1,0.11,0.73333335,,,0.059999999,0.059999999,,,,,,1,0,0,,,,,
6,113,20,458,3,0,750000,0.1,7500000,1,4,1,"Kevin O & Lori, Daymond, Robert",Robert,"Kevin O & Lori, Daymond",750000,0.25,750000,0.2,3750000,0.5,750000,0.13,5769230.769,0.769230769,1,0,0,Keen Home,,2800000,2800000,,,1,2,3,0,1,,1,,0,0,0.75,7.5,0.75,0.75,2.8,2.8,,3.75,0.75,5.7692308,0.029999999,,,,0.76923078,0.13,5769231,5.7692308,0.75
6,113,20,459,4,0,40000,0.15,266666.6667,1,2,2,Daymond & Lori,Daymond & Lori,,,,40000,0.15,266666.6667,1,40000,0.15,266666.6667,1,1,0,0,Scholly,12,91080,91080,,,0,1,2,0,,0,1,,0,0,0.039999999,0.26666668,,0.039999999,0.091080002,0.091080002,,0.26666668,0.039999999,0.26666668,0,,,,1,0.15000001,266666.66,0.26666665,0.039999999
6,114,21,460,1,0,125000,0.1,1250000,1,2,1,"Kevin O, Mark",Mark,Kevin O,125000,0.5,125000,0.25,500000,0.4,125000,0.25,500000,0.4,1,0,0,Coco Jack,9,325000,325000,,Patent obtained,0,1,2,0,,0,1,1,0,0,0.125,1.25,0.125,0.125,0.32499999,0.32499999,,0.5,0.125,0.5,0.15000001,0,0,1,0.40000001,0.25,500000,0.5,0.125
6,114,21,461,2,1,200000,0.15,1333333.333,0,0,0,,,,,,,,,,,,,,0,0,0,BedRyder,48,,559200,,,0,1,0,0,,0,0,,0,0,0.2,1.3333334,,,,0.55919999,,,,,,,,,,,,,
6,114,21,462,3,0,100000,0.2,500000,1,3,2,"Barbara & Kevin O, Robert",Barbara & Kevin O,Robert,100000,0.2,100000,0.3,333333.3333,0.666666667,100000,0.3,333333.3333,0.666666667,1,0,0,Frill,30,149000,400000,,No patent effort,0,2,2,0,0,0,1,0,1,0,0.1,0.5,0.1,0.1,0.149,0.40000001,,0.33333334,0.1,0.33333334,0.1,1,0,0,0.66666669,0.30000001,333333.34,0.33333334,0.1
6,114,21,463,4,0,75000,0.1,750000,1,4,1,"Kevin O & Robert, Lori, Barbara",Lori,"Kevin O & Robert, Barbara",150000,0.2,75000,0.15,500000,0.666666667,75000,0.15,500000,0.666666667,1,0,0,Twin Z Pillow,30,300000,,1350000,,1,2,0,0,1,0,1,,0,1,0.075000003,0.75,0.15000001,0.075000003,0.30000001,,1.35,0.5,0.075000003,0.5,0.050000001,,,,0.66666669,0.15000001,500000,0.5,0.075000003
6,115,22,464,1,0,150000,0.2,750000,1,3,1,"Kevin O, Robert , Mark",Mark,"Kevin O, Robert",300000,0.35,150000,0.25,600000,0.8,150000,0.25,600000,0.8,1,0,0,Echo Valley Meats,,1400000,,,,0,1,0,1,1,0,1,,0,0,0.15000001,0.75,0.30000001,0.15000001,1.4,,,0.60000002,0.15000001,0.60000002,0.050000001,,,,0.80000001,0.25,600000,0.60000002,0.15000001
6,115,22,465,2,0,650000,0.05,13000000,1,5,2,"Kevin O, Daymond & Mark, Lori & Robert",Mark & Daymond,"Kevin O, Lori & Robert",1000000,0.05,1000000,0.05,20000000,1.538461538,650000,0.05,13000000,1,1,0,1,Emazing Lights,48,8000000,13000000,,Patent obtained,0,1,2,0,1,0,1,1,0,0,0.64999998,13,1,1,8,13,,20,0.64999998,13,0,0,0,1,1,0.050000001,13000000,13,0.64999998
6,115,22,466,3,0,75000,0.12,625000,1,2,1,"Robert, Daymond",Daymond,,,,75000,0.25,300000,0.48,75000,0.25,300000,0.48,1,0,0,acqua vault,6,87000,87000,100000,,1,3,0,0,1,0,1,,0,0,0.075000003,0.625,,0.075000003,0.086999997,0.086999997,0.1,0.30000001,0.075000003,0.30000001,0.13,,,,0.47999999,0.25,300000,0.30000001,0.075000003
6,115,22,467,4,0,500000,0.05,10000000,1,1,1,Kevin O,Kevin O,Kevin O,500000,0.5,500000,0.5,1000000,0.1,,,,,0,1,0,Naja,5.5,145000,145000,14000000,No patent effort,0,1,3,0,1,0,0,0,1,0,0.5,10,0.5,0.5,0.145,0.145,14,1,,,,1,0,0,0.1,0.5,1000000,1,0.5
6,116,23,468,1,0,60000,0.1,600000,1,1,1,Daymond,Daymond,,,,60000,0.25,240000,0.4,60000,0.25,240000,0.4,1,0,0,Bee Sweet Lemonade,66,25000,,,No patent effort,1,2,0,0,1,0,0,0,0,1,0.059999999,0.60000002,,0.059999999,0.025,,,0.23999999,0.059999999,0.23999999,0.15000001,1,0,0,0.40000001,0.25,240000,0.23999999,0.059999999
